,Unnamed: 0,premise,hypothesis,label,reviwers_output,confuse_sentence,low_quality,index,readable_label,negated_part,predicted_label
2059,,Um cachorro está pintando um quadro,O cachorro não está dormindo.,1,,,,1424.0,entailment,hypothesis,0
2060,,Uma fogueira arde intensamente com brasas vermelhas e chamas amarelas e laranjas,A fogueira não está apagada.,1,,,,1425.0,entailment,hypothesis,0
2061,,Duas mulheres estão montadas em um elefante e outro elefante está em destaque à frente,As duas mulheres não estão montadas em um cavalo,1,,,,1429.0,entailment,hypothesis,0
2062,,"Uma apresentação de dança está ocorrendo, com todos os participantes vestidos de preto e em movimento",Os dançarinos da apresentação não estão todos vestidos de branco.,1,,,,1431.0,entailment,hypothesis,0
2063,,Não tem nenhum homem preparando café na cozinha,Não tem um homem cozinhando café.,1,,,,1436.0,entailment,hypothesis,1
2064,,Não há nenhuma criança brincando no parquinho,Não há uma criança brincando no parquinho,1,,,,1439.0,entailment,hypothesis,1
2065,,Não existe nenhuma mulher cortando um bolo com uma espátula,Nenhuma mulher está fatiando um bolo com uma espátula.,1,,,,1442.0,entailment,hypothesis,1
2066,,"Um pacote de massa de pastel fresca, sem glúten e sem leite, está sobre uma mesa",A pasta de pastel sobre a mesa é isenta de glúten e leite.,1,,,,1447.0,entailment,hypothesis,0
2067,,"Participantes estão sentados em cadeiras pretas em uma oficina, com o orientador e uma intérprete de Libras à frente",Os participantes estão sentados durante a oficina.,1,,,,1450.0,entailment,hypothesis,1
2068,,Um gato branco e cinza está sentado na areia,Um gato branco e cinza não está pulando na grama.,1,,,,1459.0,entailment,hypothesis,0
2069,,Duas crianças estão sorrindo enquanto brincam no tapete da sala,As crianças não estão chorando na cozinha.,1,,,,1473.0,entailment,hypothesis,0
2070,,O indulto para condenado por corrupção poderá ser proibido,O indulto para condenados por corrupção não será sempre permitido.,1,,,,1478.0,entailment,hypothesis,1
2071,,Os indivíduos não estão de pé ao lado de uma loja de doces,As pessoas não estão paradas ao lado de uma loja de doces,1,,,,1480.0,entailment,hypothesis,1
2072,,Três mulheres e um garoto ao lado de uma cerca de bambu estão fazendo poses divertidas,As três mulheres e o garoto não estão sérios ao lado de uma cerca de bambu,1,,,,1488.0,entailment,hypothesis,0
2073,,Um homem de patins não está no céu próximo a uma montanha,Um homem de patins não está voando no céu próximo a uma montanha,1,,,,1505.0,entailment,hypothesis,1
2074,,Um garoto jovem está comercializando seu patinete,O garoto jovem não está comprando um patinete,1,,,,1507.0,entailment,hypothesis,0
2075,,Um homem está distribuindo cestas básicas para as pessoas,Um homem não está pegando cestas básicas das pessoas,1,,,,1531.0,entailment,hypothesis,0
2076,,Um homem está aparando a barba meticulosamente,O homem não está deixando a barba crescer,1,,,,1541.0,entailment,hypothesis,0
2077,,Muitos surfistas estão deslizando sobre as ondas,Os surfistas não estão parados na areia da praia.,1,,,,1543.0,entailment,hypothesis,1
2078,,"Uma mulher idosa está de costas, olhando para uma janela",A mulher idosa não está de frente para a janela,1,,,,1551.0,entailment,hypothesis,0
2079,,Um gato com pelagem branca e laço azul está deitado no sofá,Um gato com pelagem que não é preta e laço que não é vermelho está deitado no sofá.,1,,,,1570.0,entailment,hypothesis,1
2080,,Um castelo está sendo observado por uma jovem morena,Apenas não-idosos estão observando o castelo,2,,,,1580.0,neutral,hypothesis,0
2081,,Uma mulher de jaqueta vermelha está tendo dificuldades para dirigir um carro esportivo,A mulher de jaqueta vermelha não está dirigindo perfeitamente um carro esportivo.,1,,,,1587.0,entailment,hypothesis,1
2082,,O garoto da camisa vermelha está desenhando,O garoto da camisa vermelha não está correndo ao ar livre,1,,,,1593.0,entailment,hypothesis,0
2083,,Um templo está em chamas na avenida principal,O templo não está intacto na avenida principal,1,,,,1595.0,entailment,hypothesis,0
2084,,O homem acredita que as pessoas não valem o derramamento de lágrimas,O homem acredita que as pessoas não são dignas de suas lágrimas,1,,,,1600.0,entailment,hypothesis,1
2085,,Uma gata malhada está perseguindo uma gata siamesa em uma colina pedregosa,A gata malhada não está dormindo tranquilamente na colina,1,,,,1604.0,entailment,hypothesis,0
2086,,O homem está misturando legumes em uma panela,A panela não está vazia,1,,,,1605.0,entailment,hypothesis,0
2087,,Não existe nenhum corredor cansado comemorando,Nenhum corredor cansado está comemorando,1,,,,1608.0,entailment,hypothesis,1
2088,,Uma garota está sussurrando para uma flor,A garota não está gritando para uma flor,1,,,,1612.0,entailment,hypothesis,0
2089,,Uma mulher está parada na beira de um penhasco,Uma mulher não está no topo de uma montanha.,1,,,,1614.0,entailment,hypothesis,1
2090,,"Atletas se preparam para uma corrida, alongando-se sob a orientação de uma instrutora",Os atletas não estão descansando antes da corrida.,1,,,,1615.0,entailment,hypothesis,0
2091,,Não tem nenhum homem tocando piano,Nenhum homem está fazendo música no piano,1,,,,1618.0,entailment,hypothesis,1
2092,,As carteiras estão vazias em uma sala de aula,As carteiras da sala de aula não estão cheias,1,,,,1625.0,entailment,hypothesis,1
2093,,Os pés de uma modelo estão calçados com um sapato de verniz,A modelo não está descalça.,1,,,,1640.0,entailment,hypothesis,1
2094,,Um homem está degustando um prato de frutos do mar,O homem não está comendo uma salada de frutas.,1,,,,1646.0,entailment,hypothesis,0
2095,,Um par de sapatos está pendurado em um cabide,Um par de sapatos não está guardado em uma caixa,1,,,,1647.0,entailment,hypothesis,0
2096,,Um gato branco está saltando entre os galhos de uma floresta sombria,Um gato branco não está dormindo na floresta sombria.,1,,,,1650.0,entailment,hypothesis,0
2097,,"Um manequim está vestido com uma blusa mostarda de decote em V e alças finas, e uma saia branca curta com pregas na barra",O manequim não está vestido com calça e camiseta,1,,,,1658.0,entailment,hypothesis,0
2098,,"Um filhote de tamanduá está em um viveiro, cercado por pedaços de madeira e cobertores",O filhote de tamanduá não está correndo livremente na floresta,1,,,,1662.0,entailment,hypothesis,0
2099,,Não há nenhum cachorro pulando a cerca com uma bola,Não há nenhum cachorro pulando a cerca sem bola,2,,,,1665.0,neutral,hypothesis,1
2100,,As crianças adoram brinquedos populares,As crianças não detestam brinquedos populares,1,,,,1670.0,entailment,hypothesis,0
2101,,O pesquisador ressalta a importância fundamental da mobilidade e expressão em todas as atividades,O pesquisador não desconsidera a importância da mobilidade e expressão nas atividades,1,,,,1676.0,entailment,hypothesis,0
2102,,O senador está acompanhado de sua esposa,O senador não está sozinho,1,,,,1683.0,entailment,hypothesis,1
2103,,Um prédio de apartamentos tem 15 andares,O prédio de apartamentos não tem apenas 10 andares,1,,,,1685.0,entailment,hypothesis,0
2104,,A modelo veste um biquíni azul com detalhe em verde,A modelo não está usando um vestido vermelho,1,,,,1693.0,entailment,hypothesis,0
2105,,O robô está convidando para uma demonstração do dispositivo no próximo sábado,A demonstração do dispositivo com o robô não foi cancelada no próximo sábado.,1,,,,1699.0,entailment,hypothesis,1
2106,,"Um mini hambúrguer artesanal de carne bovina é servido espetado por um palito gourmet, acompanhado de tomate cereja e alface americana",O mini hambúrguer não é vegetariano,1,,,,1703.0,entailment,hypothesis,2
2107,,"A bebida é um milkshake, adornado com chantilly, uma cereja e dois tubetes",A bebida não é um suco de laranja,1,,,,1704.0,entailment,hypothesis,0
2108,,A energia elétrica não deve ser interrompida durante a pandemia,A energia elétrica não deve ser cortada durante a pandemia.,1,,,,1707.0,entailment,hypothesis,1
2109,,"Uma família está reunida em casa, sentada no sofá",A família não está reunida fora de casa.,1,,,,1713.0,entailment,hypothesis,1
2110,,Uma mulher está partindo uma corrente com um machado,A corrente não continua intacta.,1,,,,1716.0,entailment,hypothesis,0
2111,,Um menino vestindo uma blusa regata azul está observando uma foto,O menino não está observando uma foto enquanto veste uma blusa regata vermelha.,2,,,,1719.0,neutral,hypothesis,0
2112,,Sete pessoas estão sentadas à mesa posando,As sete pessoas não estão de pé.,1,,,,1724.0,entailment,hypothesis,1
2113,,A delegação brasileira está usando quimonos tradicionais japoneses,A delegação brasileira não está usando trajes tradicionais brasileiros,1,,,,1726.0,entailment,hypothesis,0
2114,,Um atleta de badminton se reúne com três amigos,Há mais de duas pessoas no encontro.,1,,,,1727.0,entailment,hypothesis,1
2115,,Uma praça central é conectada por cinco ruas e é cercada por vários prédios,A praça não está localizada em uma região rural.,1,,,,1729.0,entailment,hypothesis,0
2116,,"Uma pequena gata cinzenta está com um laço rosa, escondida entre as almofadas com um novelo de lã verde",A gata cinzenta não está correndo pela casa com um novelo de lã verde,1,,,,1730.0,entailment,hypothesis,0
2117,,"Alunos estão sentados em cadeiras vermelhas com material didático aberto, enquanto os instrutores permanecem de pé",Os alunos não estão de pé e os instrutores não estão sentados em cadeiras vermelhas.,1,,,,1735.0,entailment,hypothesis,1
2118,,Não há nenhum barco de vela vermelho navegando contra a correnteza,Nenhum barco de vela vermelho está navegando contra a correnteza.,1,,,,1756.0,entailment,hypothesis,1
2119,,"Um indivíduo está sentado à beira do mar, sendo atingido por uma onda",O indivíduo não está usando um chapéu de palha enquanto está sentado à beira do mar,2,,,,1.0,neutral,hypothesis,0
2120,,Um profissional de saúde está realizando radioterapia em um paciente deitado,O profissional de saúde não tem muitos anos de experiência em radioterapia.,2,,,,3.0,neutral,hypothesis,0
2121,,A água está sendo derramada na chaleira pelo homem,O homem não está usando uma camisa azul,2,,,,6.0,neutral,hypothesis,2
2122,,Atores e atrizes da peça estão vestidos com seus figurinos para a promoção do espetáculo,Os atores e atrizes não têm experiência em teatro,2,,,,8.0,neutral,hypothesis,0
2123,,"Relógios digitais estão disponíveis nas cores dourada, rosé e prata",Relógios digitais não possuem alarme.,2,,,,10.0,neutral,hypothesis,0
2124,,Três palhaças estão se apresentando no espetáculo,Nenhuma das palhaças tem uma peruca azul,2,,,,11.0,neutral,hypothesis,2
2125,,Uma criança está correndo atrás de uma bola em um campo de futebol,O campo de futebol está mal cuidado e a grama não está verde nem cortada.,2,,,,15.0,neutral,hypothesis,2
2126,,"Potes, tigelas e copos de vidro estão expostos, com uma das tigelas contendo peras",Os potes de vidro não estão cheios de compota de maçã.,2,,,,17.0,neutral,hypothesis,0
2127,,Uma máscara branca e um par de luvas azuis descartáveis estão jogadas no chão,Nenhuma enfermeira deixou cair sua máscara e luvas no chão.,2,,,,18.0,neutral,hypothesis,0
2128,,Um pedaço de tecido está sendo costurado por uma mulher,Nenhuma mulher está cozinhando o jantar,2,,,,22.0,neutral,hypothesis,0
2129,,Não há nenhuma mulher loira com chapéu de palha em pé ao lado de um carrinho de sorvete,A mulher ao lado do carrinho de sorvete não é morena,2,,,,23.0,neutral,hypothesis,1
2130,,"A modelo está sentada em uma cadeira em uma casa, vestindo um chinelo rasteira bege com enfeite",A modelo não tem cabelos longos ondulados.,2,,,,26.0,neutral,hypothesis,2
2131,,"Dois gatos, um cinza e outro laranja, estão brincando despreocupadamente juntos no quintal",Os gatos não são irmãos.,2,,,,28.0,neutral,hypothesis,0
2132,,Alguém está derramando suco de laranja na mulher,A mulher não está usando um vestido branco.,2,,,,32.0,neutral,hypothesis,2
2133,,Um bebê está mamando no peito da mãe,O bebê não está usando fralda,2,,,,36.0,neutral,hypothesis,0
2134,,A mulher está aplicando despretensiosamente o cream cheese em um bagel torrado,O cream cheese não é produzido na Filadélfia.,2,,,,39.0,neutral,hypothesis,0
2135,,Dois indivíduos estão trabalhando no computador,Os dois indivíduos não estão trabalhando em um projeto de programação,2,,,,40.0,neutral,hypothesis,0
2136,,Uma mulher está ralando o queijo com um utensílio,A mulher não está preparando um prato que leva queijo.,2,,,,41.0,neutral,hypothesis,0
2137,,Uma mulher está admirando as gravuras da coleção na parede enquanto está parada na escada do local,A mulher não está planejando comprar uma das gravuras na parede,2,,,,42.0,neutral,hypothesis,0
2138,,"O céu exibe tons de amarelo, laranja e vermelho como se estivesse em chamas",O céu não parece um quadro de Van Gogh,2,,,,46.0,neutral,hypothesis,2
2139,,Pessoas estão sentadas em formato de roda em um moderno e colorido espaço de trabalho,As pessoas não estão sentadas em uma mesa redonda em um espaço de trabalho moderno,2,,,,47.0,neutral,hypothesis,0
2140,,O homem está guardando o violão na estante,O homem não está ouvindo música clássica.,2,,,,48.0,neutral,hypothesis,0
2141,,Dez brigadeiros de limão siciliano estão enrolados em granulado bolinha verde e dispostos em uma bandeja retangular de madeira,Os brigadeiros de limão siciliano não foram feitos por uma confeiteira renomada,2,,,,50.0,neutral,hypothesis,2
2142,,Uma reunião está ocorrendo virtualmente com a participação de várias pessoas apresentadas em formato de mosaico,A reunião não está acontecendo pelo Zoom,2,,,,54.0,neutral,hypothesis,0
2143,,Uma pessoa está protegendo um violão,Uma pessoa não está cantando uma canção,2,,,,55.0,neutral,hypothesis,0
2144,,"Homens estão vestindo chapéus de palha e crachás de festival, olhando intrigados para algo no horizonte",Não há uma banda tocando no palco principal do festival.,2,,,,58.0,neutral,hypothesis,0
2145,,Um homem de patins não está no céu próximo a uma montanha,O homem de patins não está perto de um lago,2,,,,59.0,neutral,hypothesis,1
2146,,"A lancheria serve um sanduíche composto por pão tipo baguete, alface, tomate, pepino, queijo, carne e bacon",A lancheria não serve suco de laranja,2,,,,67.0,neutral,hypothesis,0
2147,,A toalha molhada que está sobre uma necessaire,A toalha azul não está sobre uma necessaire verde,2,,,,75.0,neutral,hypothesis,0
2148,,"Vários homens se reúnem e se abraçam, formando um círculo no centro de um campo de futebol",Os homens não estão usando uniformes de futebol vermelho e preto,2,,,,77.0,neutral,hypothesis,0
2149,,Muitos surfistas estão deslizando sobre as ondas,Os surfistas não estão competindo numa competição internacional.,2,,,,81.0,neutral,hypothesis,0
2150,,A garota está equilibrando-se em um monociclo sobre uma ponte de corda,A garota não está usando um capacete enquanto anda de monociclo,2,,,,82.0,neutral,hypothesis,0
2151,,O CD contém as partituras das obras mais famosas,A capa do CD não tem uma imagem de uma orquestra.,2,,,,83.0,neutral,hypothesis,0
2152,,Não há nenhum coelho saltando buracos,Os coelhos não estão comendo cenouras em um campo.,2,,,,84.0,neutral,hypothesis,1
2153,,A equipe brasileira está reunida em círculo na quadra com os braços erguidos,A equipe brasileira não está usando uniformes verdes e amarelos,2,,,,85.0,neutral,hypothesis,0
2154,,Não há nenhum barco de vela vermelho navegando contra a correnteza,Não há nenhum barco a motor azul navegando ao longo do curso do rio.,2,,,,88.0,neutral,hypothesis,1
2155,,A atleta ganhou a medalha de bronze nos Jogos Paralímpicos,A atleta não é uma excelente nadadora,2,,,,90.0,neutral,hypothesis,0
2156,,Um homem está sentado próximo a dois adolescentes,Um homem não está lendo um livro.,2,,,,91.0,neutral,hypothesis,0
2157,,Os filhos da pessoa estão aproveitando as férias brincando com amigos e comendo pipoca,Os filhos da pessoa não jogam bola no parque,2,,,,93.0,neutral,hypothesis,0
2158,,Um bolo redondo é coberto com chantilly espatulado branco e decorado com rosas e rosetas na lateral e em cima,O bolo redondo não tem sabor de baunilha.,2,,,,98.0,neutral,hypothesis,2
2159,,Uma mulher está abotoando um casaco,A mulher não está usando um chapéu vermelho.,2,,,,104.0,neutral,hypothesis,0
2160,,Um estudo revela que a expectativa de vida diminui ao consumir mais de sete latas de cerveja por semana,Nenhuma pessoa gosta de beber cerveja nos fins de semana.,2,,,,106.0,neutral,hypothesis,0
2161,,Uma médica está examinando a garganta de uma paciente e questiona a importância da videolaringoscopia,A médica não está usando um estetoscópio no exame da paciente,2,,,,111.0,neutral,hypothesis,0
2162,,O gato está comendo ração de um prato,O gato não é um felino de pelo longo.,2,,,,115.0,neutral,hypothesis,0
2163,,Uma criança vestida de camisa social está segurando um dado em sua mão direita,A criança não está vestindo uma calça jeans azul,2,,,,116.0,neutral,hypothesis,0
2164,,No jantar serviremos batatas salpicadas e um prato de anéis de cebola empanados,Não será servido vinho durante o jantar.,2,,,,117.0,neutral,hypothesis,0
2165,,Não há nenhuma mulher lendo um livro sob a sombra de uma árvore em uma tarde de primavera,Nenhuma criança está brincando ao sol em uma tarde de primavera,2,,,,118.0,neutral,hypothesis,1
2166,,Dois atletas paraolímpicos em cadeiras de rodas estão competindo em uma corrida,Os atletas paraolímpicos não estão disputando a medalha de ouro na corrida.,2,,,,120.0,neutral,hypothesis,0
2167,,Policiais prendem o motorista no local onde a carreta foi parada,O motorista não estava usando um macacão azul.,2,,,,123.0,neutral,hypothesis,2
2168,,Membros do movimento estão formalizando uma solicitação contra o aumento das tarifas de ônibus,O movimento não está organizando uma reunião para discutir questões de transporte público,2,,,,127.0,neutral,hypothesis,0
2169,,Uma guitarra está sendo dedilhada por um músico,Não há um palco iluminado ao fundo,2,,,,130.0,neutral,hypothesis,0
2170,,Nenhum pássaro está voando sob a chuva,Não há pássaros cantando em uma árvore.,2,,,,131.0,neutral,hypothesis,1
2171,,Um bando de amigos se reúne à beira do lago,Nenhum amigo está pescando no lago,2,,,,133.0,neutral,hypothesis,0
2172,,Uma mulher em um skate pink está fazendo manobras enquanto uma amiga em um patins azul está se aproximando,A mulher de patins azul não está indo para a academia.,2,,,,137.0,neutral,hypothesis,0
2173,,Caixas de presente amarelas com laços azuis foram entregues,Os presentes dentro das caixas não são livros.,2,,,,138.0,neutral,hypothesis,0
2174,,"Um prato de ovos mexidos, salsichas e queijo é colocado na mesa ao lado de uma xícara de chá preto com leite",O prato de comida não tem bacon,2,,,,147.0,neutral,hypothesis,2
2175,,Não há nenhum homem tamborilando seus pés,Não há um homem tocando bateria,2,,,,148.0,neutral,hypothesis,2
2176,,"Os casarões, apesar de antigos, possuem boa acessibilidade",Os casarões não têm lindos jardins,2,,,,149.0,neutral,hypothesis,0
2177,,Um estudo sugere que jantar enquanto assiste TV ou usa o celular pode levar ao ganho de peso,Usar o celular durante as refeições não distrai a pessoa do que está comendo,2,,,,150.0,neutral,hypothesis,0
2178,,Três gatos não estão brincando juntos,Três gatos não estão dormindo juntos,2,,,,154.0,neutral,hypothesis,1
2179,,Um senhor de 50 anos está sorrindo com alegria,O homem de 50 anos não está vestindo um casaco azul.,2,,,,161.0,neutral,hypothesis,0
2180,,Uma garota de vermelho está correndo de um homem de vermelho,Uma garota de vermelho não está carregando uma bolsa azul,2,,,,164.0,neutral,hypothesis,0
2181,,Um barco está sendo navegado por um jovem,O jovem não é um marinheiro experiente,2,,,,172.0,neutral,hypothesis,0
2182,,Um gato preto está deitado em uma almofada,O gato preto não tem olhos verdes.,2,,,,176.0,neutral,hypothesis,2
2183,,Não tem nenhuma mulher gritando,Nenhuma mulher está sorrindo,2,,,,180.0,neutral,hypothesis,1
2184,,Não tem nenhum homem assando um peixe,Nenhuma mulher está grelhando um peixe,2,,,,184.0,neutral,hypothesis,1
2185,,Um gato está se aquecendo em um telhado enquanto a lua lança seu brilho suave sobre ele,O gato não tem pelo curto.,2,,,,187.0,neutral,hypothesis,2
2186,,Há livros infantis disponíveis na biblioteca,A biblioteca não tem uma seção de livros de culinária,2,,,,188.0,neutral,hypothesis,0
2187,,Um homem está descascando uma laranja que é suculenta,O homem não está comendo uma laranja,2,,,,193.0,neutral,hypothesis,0
2188,,O quadro tem o desenho da cabeça de um touro branco em perfil,O quadro não tem uma moldura dourada.,2,,,,194.0,neutral,hypothesis,0
2189,,Os foliões estão dançando na festa junina,Os foliões não estão vestindo roupas tradicionais de festa junina,2,,,,198.0,neutral,hypothesis,0
2190,,O céu está nublado e ventando,Não há uma bandeira tremulando no topo do mastro,2,,,,199.0,neutral,hypothesis,1
2191,,"Eu e minha noiva tiramos uma selfie durante nosso casamento, junto com fotos de família",A selfie tirada durante o casamento não foi publicada no Facebook.,2,,,,200.0,neutral,hypothesis,0
2192,,O homem está lendo o rótulo da loção hidratante,O homem não usa regularmente loção hidratante,2,,,,203.0,neutral,hypothesis,0
2193,,Um garoto está praticando uma melodia no piano,O garoto não está tocando uma música de Beethoven no piano,2,,,,205.0,neutral,hypothesis,0
2194,,Mãos masculinas tatuadas estão realizando trabalhos manuais em madeira,As tatuagens nas mãos não são de desenhos tribais.,2,,,,218.0,neutral,hypothesis,2
2195,,A modelo veste um biquíni azul com detalhe em verde,A modelo não tem cabelo preto longo,2,,,,234.0,neutral,hypothesis,0
2196,,"Várias pimentas de cores verdes, laranjas e vermelhas estão reunidas","Não há uma cesta de pimentas amarelas ao lado das pimentas verdes, laranjas e vermelhas.",2,,,,239.0,neutral,hypothesis,0
2197,,Um par de tênis preto infantil é visto de cima para baixo,Não há um par de meias de criança ao lado do tênis.,2,,,,244.0,neutral,hypothesis,0
2198,,Um homem está aparando a barba meticulosamente,Um homem não está penteando o cabelo,2,,,,246.0,neutral,hypothesis,0
2199,,Caramelos de leite estão dispostos na mão,Os caramelos de leite não estão embrulhados em papel dourado.,2,,,,258.0,neutral,hypothesis,0
2200,,Um homem está acariciando um guaxinim,Um homem não gosta de animais,2,,,,267.0,neutral,hypothesis,2
2201,,Uma garota está dançando sob a chuva no campo,A garota não está dançando ballet no campo.,2,,,,270.0,neutral,hypothesis,0
2202,,Diversos vasos contendo mudas estão localizados em uma estufa,As mudas não estão sendo regadas diariamente,2,,,,277.0,neutral,hypothesis,0
2203,,Uma pessoa está engajada em estudos,A pessoa não está lendo um livro de romance.,2,,,,279.0,neutral,hypothesis,0
2204,,Um homem está soltando um pássaro,O pássaro não é um canário,2,,,,283.0,neutral,hypothesis,2
2205,,Um gato preto não está comendo ração do prato,O gato preto não está dormindo no sofá.,2,,,,285.0,neutral,hypothesis,1
2206,,Uma enfermeira está presente e a previsão de publicação dos editais é amanhã,A enfermeira não tem cabelo castanho.,2,,,,288.0,neutral,hypothesis,2
2207,,Soldados estão alinhados para comemorar o dia da independência,O dia da independência não é um feriado nacional.,2,,,,290.0,neutral,hypothesis,0
2208,,O menino de patins está deslizando na pista,O menino não gosta de jogar futebol.,2,,,,300.0,neutral,hypothesis,2
2209,,Uma mulher está partindo uma corrente com um machado,A mulher não está usando um chapéu enquanto trabalha.,2,,,,301.0,neutral,hypothesis,0
2210,,Uma turma de jovens está disputando uma partida de vôlei na areia da praia,Os jovens não estão usando uniformes azuis para a partida de vôlei,2,,,,304.0,neutral,hypothesis,0
2211,,Um homem está dirigindo um carro para o fogo,O homem não está usando um casaco enquanto dirige o carro,2,,,,306.0,neutral,hypothesis,0
2212,,Uma bola vermelha está sendo chutada por uma criança que está brincando no parque,Uma criança não está brincando com uma boneca no parque,2,,,,308.0,neutral,hypothesis,0
2213,,Dois pintores estão pendurados na lateral do arranha-céu,Dois homens não estão limpando as janelas do arranha-céu,2,,,,309.0,neutral,hypothesis,0
2214,,Não tem nenhum gato arranhando um sofá,Nenhum cachorro está mordendo um sofá,2,,,,310.0,neutral,hypothesis,2
2215,,O garoto da camisa vermelha está desenhando,O garoto da camisa vermelha não quer ser artista quando crescer.,2,,,,312.0,neutral,hypothesis,0
2216,,Um estudo revela que alguns brasileiros se tornam milionários diariamente,Os brasileiros não estão entre as pessoas mais ricas do mundo,2,,,,315.0,neutral,hypothesis,0
2217,,Um garotinho está usando uma camiseta azul e está correndo em um parque infantil,O garotinho não tem cabelo castanho,2,,,,316.0,neutral,hypothesis,2
2218,,Profissionais estão usando máscaras e roupas de proteção,Profissionais de saúde não estão usando luvas cirúrgicas,2,,,,330.0,neutral,hypothesis,0
2219,,"Um filhote de tamanduá está em um viveiro, cercado por pedaços de madeira e cobertores",O filhote de tamanduá não gosta de comer formigas,2,,,,332.0,neutral,hypothesis,2
2220,,O mês mundial de combate ao câncer de próstata está sendo divulgado,O mês mundial de conscientização do câncer de mama não está sendo divulgado,2,,,,335.0,neutral,hypothesis,0
2221,,O homem não está misturando molho em uma tigela,O homem não está cortando verduras na tábua de cozinha,2,,,,339.0,neutral,hypothesis,2
2222,,Oito momentos de um jogo de boliche na capital foram compartilhados com colegas e seus familiares,O jogo de boliche na capital não foi competitivo,2,,,,341.0,neutral,hypothesis,0
2223,,Uma garota está empunhando uma rede de borboletas e saltando atrás de uma mariposa,A mariposa não voa em direção a uma flor próxima.,2,,,,345.0,neutral,hypothesis,0
2224,,"Várias crianças estão de mãos dadas em três fileiras, simbolizando os jovens beneficiados pelo projeto",As crianças não estão na escola.,2,,,,354.0,neutral,hypothesis,0
2225,,Os filhotes de cachorro nos cestos estão sendo usados como adereços para um comercial de televisão,Os filhotes de cachorro nos cestos não estão brincando uns com os outros,2,,,,360.0,neutral,hypothesis,0
2226,,Uma nota pública foi escrita pelo político sobre o acidente sofrido,A nota pública não tratava da economia local.,2,,,,364.0,neutral,hypothesis,0
2227,,Alunos estão nos corredores do colégio apresentando seus trabalhos de Ciências,Os alunos não estão ansiosos para a apresentação dos seus trabalhos de Matemática.,2,,,,365.0,neutral,hypothesis,0
2228,,Um homem está distribuindo cestas básicas para as pessoas,O homem não está vestindo uma camisa azul,2,,,,367.0,neutral,hypothesis,0
2229,,Não há ninguém lavando o carro,O carro não é vermelho,2,,,,371.0,neutral,hypothesis,2
2230,,Os jogadores de futebol não estão em campo e não estão vestindo suas camisas verde e amarelas,Os jogadores de futebol não estão assistindo a um filme,2,,,,372.0,neutral,hypothesis,2
2231,,Canecas de chope estão sendo brindadas,Canecas de chope não estão sendo lavadas em uma pia,2,,,,380.0,neutral,hypothesis,0
2232,,"A atração infantil oferece várias atividades para as crianças, incluindo piscinas de bolinhas e escorregadores",Os pais não estão acompanhando as crianças na atração infantil,2,,,,381.0,neutral,hypothesis,0
2233,,A pessoa tem o cabelo preso em um rabo de cavalo com alguns cachos soltos ao redor da testa,A pessoa não tem cabelo castanho.,2,,,,387.0,neutral,hypothesis,0
2234,,Um gato malhado está se divertindo com um novelo de lã desfiado em um tapete vermelho,Um gato malhado não está se escondendo atrás de uma cortina,2,,,,389.0,neutral,hypothesis,0
2235,,Cada foto foi detalhada nos recursos de acessibilidade,As fotos não foram tiradas por um fotógrafo profissional,2,,,,390.0,neutral,hypothesis,0
2236,,A menina está lendo um livro de histórias em sua cama antes de dormir,A menina não tem um urso de pelúcia em sua cama,2,,,,391.0,neutral,hypothesis,0
2237,,Um cavalo não está bebendo água,Um cavalo não está comendo grama,2,,,,392.0,neutral,hypothesis,1
2238,,Duas garrafas do vinho tinto estão dispostas sobre uma mesa de madeira,Uma toalha vermelha não está cobrindo a mesa de madeira,2,,,,396.0,neutral,hypothesis,0
2239,,"Alunos estão sentados em cadeiras vermelhas com material didático aberto, enquanto os instrutores permanecem de pé","Os alunos não estão sentados em cadeiras vermelhas, aguardando o início da aula.",2,,,,398.0,neutral,hypothesis,0
2240,,Um gato branco e cinza está sentado na areia,Um gato branco e cinza não está brincando com uma bola de lã.,2,,,,399.0,neutral,hypothesis,0
2241,,Uma mão é vista segurando uma pipa em direção a um arco-íris ao fundo,A pipa não tem a forma de um pássaro.,2,,,,404.0,neutral,hypothesis,2
2242,,A loja oferece semijoias banhadas em ouro com um ano de garantia,A loja não vende também relógios banhados a ouro,2,,,,407.0,neutral,hypothesis,0
2243,,"Duas mulheres, um homem e duas pequenas meninas estão reunidos ao ar livre de uma larga praça, diante de uma multidão de espectadores","Entre as pessoas reunidas na praça, não há uma mulher com um vestido vermelho.",2,,,,409.0,neutral,hypothesis,0
2244,,O senador está acompanhado de sua esposa,O senador e sua esposa não estão vestidos formalmente,2,,,,410.0,neutral,hypothesis,0
2245,,"O escritório possui uma vista para um jardim com árvores verdes, bromélias e uma fonte de água corrente",O escritório não tem uma mesa de madeira robusta,2,,,,414.0,neutral,hypothesis,0
2246,,Dois irmãos estão exibindo seus dentes manchados de vermelho e amarelo,Os irmãos não estão segurando escovas de dentes,2,,,,416.0,neutral,hypothesis,0
2247,,Uma mulher está folheando um livro com várias outras obras empilhadas ao fundo,A mulher não está ao lado de uma janela enquanto folheia um livro.,2,,,,424.0,neutral,hypothesis,0
2248,,Uma menina está pulando enquanto joga tênis de praia com um instrutor,A menina não está se divertindo enquanto joga tênis de praia.,2,,,,426.0,neutral,hypothesis,0
